census_subdivision_id,province_id,province,type,municipality,year,source_page_url,document_url,document_path
BC_RD_12,59,British Columbia,Regional District,Fraser Valley,2022,https://www.fvrd.ca/EN/main/government/financial-reporting.html,https://www.fvrd.ca/assets/Government/Documents/Financial~Reporting/2022 Annual Report - reduced.pdf,lake/59/BC_RD_12/financial_statement_2022.pdf
5905005,59,British Columbia,Village,Fruitvale,2024,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2025/05/Fruitvale-2024-Annual-Report-v3.pdf,lake/59/5905005/financial_statement_2024.pdf
5905005,59,British Columbia,Village,Fruitvale,2023,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2025/04/2023-Village-of-Fruitvale-Annual-Report.pdf,lake/59/5905005/financial_statement_2023.pdf
5905005,59,British Columbia,Village,Fruitvale,2022,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2023/05/Fruitvale-AR-2022-for-web.pdf,lake/59/5905005/financial_statement_2022.pdf
5905005,59,British Columbia,Village,Fruitvale,2021,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2023/07/2021-Annual-Report-with-mayor-message.pdf,lake/59/5905005/financial_statement_2021.pdf
5905005,59,British Columbia,Village,Fruitvale,2020,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2022/10/2020-Village-of-Fruitvale-Annual-Report.pdf,lake/59/5905005/financial_statement_2020.pdf
5905005,59,British Columbia,Village,Fruitvale,2019,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2022/10/2019-Village-of-Fruitvale-Annual-Report.pdf,lake/59/5905005/financial_statement_2019.pdf
5905005,59,British Columbia,Village,Fruitvale,2018,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2022/10/2018-Village-of-Fruitvale-Annual-Report.pdf,lake/59/5905005/financial_statement_2018.pdf
5905005,59,British Columbia,Village,Fruitvale,2017,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2022/10/2017-audited-Financial-Statement-FINAL-SIGNED-FS.pdf,lake/59/5905005/financial_statement_2017.pdf
5905005,59,British Columbia,Village,Fruitvale,2015,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2022/10/2015-Village-of-Fruitvale-Annual-Report.pdf,lake/59/5905005/financial_statement_2015.pdf
5905005,59,British Columbia,Village,Fruitvale,2014,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2022/10/2014-Village-of-Fruitvale-Annual-Report.pdf,lake/59/5905005/financial_statement_2014.pdf
5905005,59,British Columbia,Village,Fruitvale,2013,https://fruitvale.ca/services/reports-publications/,https://fruitvale.ca/wp-content/uploads/2022/10/2013-Village-of-Fruitvale-Annual-Report.pdf,lake/59/5905005/financial_statement_2013.pdf
5924025,59,British Columbia,Village,Gold River,2024,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2025/06/2024-Annual-Report.pdf,lake/59/5924025/financial_statement_2024.pdf
5924025,59,British Columbia,Village,Gold River,2023,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2024/06/2023-Annual-Report.pdf,lake/59/5924025/financial_statement_2023.pdf
5924025,59,British Columbia,Village,Gold River,2022,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2023/05/Annual-Report-2022.pdf,lake/59/5924025/financial_statement_2022.pdf
5924025,59,British Columbia,Village,Gold River,2021,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2022/06/Annual-Report-2021.pdf,lake/59/5924025/financial_statement_2021.pdf
5924025,59,British Columbia,Village,Gold River,2020,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2021/06/2020-Annual-Report.pdf,lake/59/5924025/financial_statement_2020.pdf
5924025,59,British Columbia,Village,Gold River,2019,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2020/07/2019-Annual-Report.pdf,lake/59/5924025/financial_statement_2019.pdf
5924025,59,British Columbia,Village,Gold River,2018,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2020/07/Annual-Report-2018.pdf,lake/59/5924025/financial_statement_2018.pdf
5924025,59,British Columbia,Village,Gold River,2017,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2020/07/Annual-Report-2017.pdf,lake/59/5924025/financial_statement_2017.pdf
5924025,59,British Columbia,Village,Gold River,2016,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2020/07/Annual-Report-2016.pdf,lake/59/5924025/financial_statement_2016.pdf
5924025,59,British Columbia,Village,Gold River,2015,https://goldriver.ca/document-category/annual-report/,https://goldriver.ca/wp-content/uploads/2022/09/Annual-Report-2015.pdf,lake/59/5924025/financial_statement_2015.pdf
5939007,59,British Columbia,Town,Golden,2024,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2025-05/2024%20Annual%20Report%20WEB.pdf,lake/59/5939007/financial_statement_2024.pdf
5939007,59,British Columbia,Town,Golden,2023,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2024-05/2023%20Annual%20Report.pdf,lake/59/5939007/financial_statement_2023.pdf
5939007,59,British Columbia,Town,Golden,2022,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2023-05/2022%20Annual%20Report%20-%20web.pdf,lake/59/5939007/financial_statement_2022.pdf
5939007,59,British Columbia,Town,Golden,2021,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2022-05/2021%20Annual%20Report.pdf,lake/59/5939007/financial_statement_2021.pdf
5939007,59,British Columbia,Town,Golden,2020,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/2020-Annual-Report.pdf,lake/59/5939007/financial_statement_2020.pdf
5939007,59,British Columbia,Town,Golden,2019,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/2019-Town-of-Golden-Annual-Report.pdf,lake/59/5939007/financial_statement_2019.pdf
5939007,59,British Columbia,Town,Golden,2018,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2018-Annual-Report.pdf,lake/59/5939007/financial_statement_2018.pdf
5939007,59,British Columbia,Town,Golden,2017,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/2017-Town-of-Golden-Annual-Report-full.pdf,lake/59/5939007/financial_statement_2017.pdf
5939007,59,British Columbia,Town,Golden,2016,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2016-Annual-Report-Final.pdf,lake/59/5939007/financial_statement_2016.pdf
5939007,59,British Columbia,Town,Golden,2015,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2015-Annual-Report.pdf,lake/59/5939007/financial_statement_2015.pdf
5939007,59,British Columbia,Town,Golden,2014,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2014-Annual-Report.pdf,lake/59/5939007/financial_statement_2014.pdf
5939007,59,British Columbia,Town,Golden,2013,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2013-Annual-Report.pdf,lake/59/5939007/financial_statement_2013.pdf
5939007,59,British Columbia,Town,Golden,2012,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2012-Annual-Report.pdf,lake/59/5939007/financial_statement_2012.pdf
5939007,59,British Columbia,Town,Golden,2011,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2011-Annual-Report.pdf,lake/59/5939007/financial_statement_2011.pdf
5939007,59,British Columbia,Town,Golden,2010,https://www.golden.ca/town-hall/community-planning/annual-report,https://www.golden.ca/sites/default/files/2021-11/TOG-2010-Annual-Report.pdf,lake/59/5939007/financial_statement_2010.pdf
BC_RD_14,59,British Columbia,Regional District,Greater Vancouver,2024,https://metrovancouver.org/about-us/budgets-and-financial-plans,https://metrovancouver.org/about-us/Documents/gfoa-finance-annual-report-2024.pdf,lake/59/BC_RD_14/financial_statement_2024.pdf
BC_RD_14,59,British Columbia,Regional District,Greater Vancouver,2023,https://metrovancouver.org/about-us/budgets-and-financial-plans,https://metrovancouver.org/about-us/Documents/gfoa-finance-annual-report-2023.pdf,lake/59/BC_RD_14/financial_statement_2023.pdf
BC_RD_14,59,British Columbia,Regional District,Greater Vancouver,2022,https://metrovancouver.org/about-us/budgets-and-financial-plans,https://metrovancouver.org/about-us/Documents/gfoa-finance-annual-report-2022.pdf,lake/59/BC_RD_14/financial_statement_2022.pdf
BC_RD_14,59,British Columbia,Regional District,Greater Vancouver,2021,https://metrovancouver.org/about-us/budgets-and-financial-plans,https://metrovancouver.org/about-us/Documents/audited-financial-statements-2021.pdf,lake/59/BC_RD_14/financial_statement_2021.pdf
BC_RD_14,59,British Columbia,Regional District,Greater Vancouver,2020,https://metrovancouver.org/about-us/budgets-and-financial-plans,https://metrovancouver.org/about-us/Documents/audited-financial-statements-2020.pdf,lake/59/BC_RD_14/financial_statement_2020.pdf
5917049,59,British Columbia,District,Highlands,2024,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-06/2024%20Annual%20Report%20-%20FINAL_5.pdf,lake/59/5917049/financial_statement_2024.pdf
5917049,59,British Columbia,District,Highlands,2023,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-03/2023%20Annual%20Report.pdf,lake/59/5917049/financial_statement_2023.pdf
5917049,59,British Columbia,District,Highlands,2022,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2022-Annual-Report_202306201706394461.pdf,lake/59/5917049/financial_statement_2022.pdf
5917049,59,British Columbia,District,Highlands,2021,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2021%20Annual%20Report_202207191334449442.pdf,lake/59/5917049/financial_statement_2021.pdf
5917049,59,British Columbia,District,Highlands,2020,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2020-Annual-Report_Final.pdf,lake/59/5917049/financial_statement_2020.pdf
5917049,59,British Columbia,District,Highlands,2019,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/FINAL%20-%20AR%202019_202008201757064048.pdf,lake/59/5917049/financial_statement_2019.pdf
5917049,59,British Columbia,District,Highlands,2018,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/Final%20ARR%20-%202018_202007071646555689.pdf,lake/59/5917049/financial_statement_2018.pdf
5917049,59,British Columbia,District,Highlands,2017,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/Approved%20-%20AR%202017.pdf,lake/59/5917049/financial_statement_2017.pdf
5917049,59,British Columbia,District,Highlands,2016,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/Calendar-final%20-%20web%20version.pdf,lake/59/5917049/financial_statement_2016.pdf
5917049,59,British Columbia,District,Highlands,2015,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/Final%20-%20AR%202015-Web_201805171050377389.pdf,lake/59/5917049/financial_statement_2015.pdf
5917049,59,British Columbia,District,Highlands,2014,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/Final%20-%202014.pdf,lake/59/5917049/financial_statement_2014.pdf
5917049,59,British Columbia,District,Highlands,2013,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/July%20Final%20-1_201407171444533478.pdf,lake/59/5917049/financial_statement_2013.pdf
5917049,59,British Columbia,District,Highlands,2011,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/Final%202011%20Annual%20Report.pdf,lake/59/5917049/financial_statement_2011.pdf
5917049,59,British Columbia,District,Highlands,2010,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2010%20Final.pdf,lake/59/5917049/financial_statement_2010.pdf
5917049,59,British Columbia,District,Highlands,2009,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2009AnnualReport.pdf,lake/59/5917049/financial_statement_2009.pdf
5917049,59,British Columbia,District,Highlands,2008,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2008AnnualReport.pdf,lake/59/5917049/financial_statement_2008.pdf
5917049,59,British Columbia,District,Highlands,2006,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2006Annual_Report.pdf,lake/59/5917049/financial_statement_2006.pdf
5917049,59,British Columbia,District,Highlands,2005,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2005_Annual_Reportpdf.pdf,lake/59/5917049/financial_statement_2005.pdf
5917049,59,British Columbia,District,Highlands,2004,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2004_Annual_Report.pdf,lake/59/5917049/financial_statement_2004.pdf
5917049,59,British Columbia,District,Highlands,2003,https://www.highlands.bc.ca/local-government/annual-reports,https://www.highlands.bc.ca/sites/31/files/2025-02/2003_Annual_Report.pdf,lake/59/5917049/financial_statement_2003.pdf
5951034,59,British Columbia,District,Houston,2024,https://www.houston.ca/financial_statements_page,https://houston.civicweb.net/document/134524,lake/59/5951034/financial_statement_2024.pdf
